CHEMICAL_REPORT_ID,CHEMICAL NAME,CHEMICAL ID,CHEMICAL ID W/O DASHES,CHEMICAL ID TYPE,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE NAME,SITE ADDRESS LINE1,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE STATE,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,WORKERS,MAX CONC CODE,MAXIMUM CONCENTRATION,RECYCLED,PHYSICAL FORM(S),C / C PROD CAT CODE,CONSUMER / COMMERCIAL PRODUCT CATEGORY,CONS / COMM PROD CAT OTHER DESC,C / C FC CODE,CONS / COMM FUNCTION CATEGORY,CONS / COMM FUNCT CAT OTHER DESC,JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC,CONS OR COMM USE,USED IN PROD FOR CHILDREN,C / C PV PCT,C / C MAX CONC CODE,C / C MAXIMUM CONCENTRATION,COMM WORKERS CODE,COMMERCIAL WORKERS,Name
709293,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Phoenix Aromas & Essential Oils,355 Chestnut Street,,Norwood,Bergen,NJ,7648,96-707-7087,,,,,,,,,PHOENIX AROMAS & ESSENTIAL OILS,355 CHESTNUT ST,,NORWOOD,BERGEN COUNTY,NJ,7648,40.99273,-73.95389,96-707-7087,TSCA10018842,110070082708,311930 Flavoring Syrup And Concentrate Manufacturing,Both,493190 Other Warehousing And Storage,Both,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,Import,0,"189,751","189,751","180,040","91,751","79,884","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W2,10 - 24,NKRA,Not Known or Reasonably Ascertainable,NKRA,Liquid,,,,,,,,,,,,,,,,,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC122,Laundry detergent (liquid),,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC113,Drain and toilet cleaners (liquid),,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC110,All-purpose liquid spray cleaner,,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC109,All-purpose liquid cleaner/polish,,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC132,Instant action air fresheners,,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC990,Non-TSCA use,,F043,Fragrance,,,,,Both,No,28,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC131,Continuous action air fresheners,,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC117,Dishwashing detergent (unit dose/granule),,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC116,Dishwashing detergent (liquid/gel),,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
710529,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,FIRMENICH INC,250 Plainsboro Road,,Plainsboro,New Jersey,NJ,8536,00-182-5892,FIRMENICH INTERNATIONAL SA,Rue de la Bergre 7,,Satigny CH-1242,,,SZ,48-228-3579,FIRMENICH INC,250 PLAINSBORO RD,,PLAINSBORO,MERCER,NJ,8543,40.331944,-74.619722,00-182-5892,100605886,110000321650,"446120 Cosmetics, Beauty Supplies, And Perfume Stores",Withheld,,,,,CBI,CBI,CBI,CBI,CBI,CBI,CBI,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,0,CBI,CBI,W4,50 - 99,M5,90% +,CBI,Liquid,CC108,All-purpose foam spray cleaner,,F043,Fragrance,,,,,Both,No,8,M2,1% - < 30%,W4,50 - 99,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
711785,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,"ALEN USA, LLC","14825 Northwest Freeway, Suite 500",,Houston,Harris,TX,77040,11-302-2235,INDUSTRIAS ALEN S A DE C V,Blvd. Diaz Ordaz No. 1000,,Santa Catarina,,66150,MX,81-139-3271,ALEN USA,14825 NORTHWEST FWY,,HOUSTON,HARRIS COUNTY,TX,77040,29.866966,-95.542627,11-302-2235,TSCA131341,110069721064,325611 Soap And Other Detergent Manufacturing,Import,325612 Polish And Other Sanitation Good Manufacturing,Import,,,Import,0,"46,743","46,743","46,271","38,473","36,313","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,CBI,CBI,No,Liquid,CC120,Fabric enhancers,,F043,Fragrance,,,,,Consumer,No,47,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
711785,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,"ALEN USA, LLC","14825 Northwest Freeway, Suite 500",,Houston,Harris,TX,77040,11-302-2235,INDUSTRIAS ALEN S A DE C V,Blvd. Diaz Ordaz No. 1000,,Santa Catarina,,66150,MX,81-139-3271,ALEN USA,14825 NORTHWEST FWY,,HOUSTON,HARRIS COUNTY,TX,77040,29.866966,-95.542627,11-302-2235,TSCA131341,110069721064,325611 Soap And Other Detergent Manufacturing,Import,325612 Polish And Other Sanitation Good Manufacturing,Import,,,Import,0,"46,743","46,743","46,271","38,473","36,313","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,CBI,CBI,No,Liquid,CC110,All-purpose liquid spray cleaner,,F043,Fragrance,,,,,Consumer,No,1,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
711785,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,"ALEN USA, LLC","14825 Northwest Freeway, Suite 500",,Houston,Harris,TX,77040,11-302-2235,INDUSTRIAS ALEN S A DE C V,Blvd. Diaz Ordaz No. 1000,,Santa Catarina,,66150,MX,81-139-3271,ALEN USA,14825 NORTHWEST FWY,,HOUSTON,HARRIS COUNTY,TX,77040,29.866966,-95.542627,11-302-2235,TSCA131341,110069721064,325611 Soap And Other Detergent Manufacturing,Import,325612 Polish And Other Sanitation Good Manufacturing,Import,,,Import,0,"46,743","46,743","46,271","38,473","36,313","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,CBI,CBI,No,Liquid,CC118,Dishwashing detergent liquid (hand-wash),,F043,Fragrance,,,,,Consumer,No,1,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
711785,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,"ALEN USA, LLC","14825 Northwest Freeway, Suite 500",,Houston,Harris,TX,77040,11-302-2235,INDUSTRIAS ALEN S A DE C V,Blvd. Diaz Ordaz No. 1000,,Santa Catarina,,66150,MX,81-139-3271,ALEN USA,14825 NORTHWEST FWY,,HOUSTON,HARRIS COUNTY,TX,77040,29.866966,-95.542627,11-302-2235,TSCA131341,110069721064,325611 Soap And Other Detergent Manufacturing,Import,325612 Polish And Other Sanitation Good Manufacturing,Import,,,Import,0,"46,743","46,743","46,271","38,473","36,313","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,< 10,CBI,CBI,No,Liquid,CC109,All-purpose liquid cleaner/polish,,F043,Fragrance,,,,,Consumer,No,51,CBI,CBI,NKRA,Not Known or Reasonably Ascertainable,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC120,Fabric enhancers,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,C107,Water Treatment Products,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,C106,Laundry and Dishwashing Products,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,C105,Cleaning and Furnishing Care Products,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC132,Instant action air fresheners,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC130,Air fresheners for motor vehicles,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC128,Liquid hand soap,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC127,Liquid body soap,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
712981,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,1222055,CASRN,Ungerer and Company,4 Ungerer Way,,Lincoln Park,Morris,NJ,7035,08-110-5035,,,,,,,,,UNGERER AND COMPANY,110 N COMMERCE WAY,,BETHLEHEM,NORTHAMPTON COUNTY,PA,18017,40.67734,-75.38279,62-987-7859,TSCA10020204,110070135290,311942 Spice And Extract Manufacturing,Both,,,,,Import,CBI,CBI,CBI,0,0,0,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,CBI,CBI,CBI,CBI,W5,100 - 499,M1,< 1%,No,,CC126,Solid/powder water treatment products,,F043,Fragrance,,,,,Consumer,No,100,M1,< 1%,W1,< 10,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)"
