CHEMICAL REPORT ID,CHEMICAL NAME,CHEMICAL ID,DOMESTIC PARENT COMPANY NAME CLEANED,SITE NAME,SITE ADDRESS LINE1,SITE CITY CLEANED,SITE STATE,ACTIVITY,2019 DOMESTIC PV,2019 IMPORT PV,2019 PV,2018 PV,2017 PV,2016 PV,WORKERS,RECYCLED,INDUSTRIAL TYPE OF PROCESS OR USE OPERATION,IND FUNCT CAT OTHER DESC,Name,CHEMICAL ID W/O DASHES,DOMESTIC PARENT COMPANY NAME,DOMESTIC PC ADDRESS LINE1,DOMESTIC PC ADDRESS LINE2,DOMESTIC PC CITY,DOMESTIC PC COUNTY / PARISH,DOMESTIC PC STATE,DOMESTIC PC POSTAL CODE,DOMESTIC PC DUN & BRADSTREET NUMBER,FOREIGN PARENT COMPANY NAME,FOREIGN PC ADDRESS LINE1,FOREIGN PC ADDRESS LINE2,FOREIGN PC CITY,FOREIGN PC COUNTY / PARISH,FOREIGN PC POSTAL CODE,FOREIGN PC COUNTRY CODE,FOREIGN PC DUN & BRADSTREET NUMBER,SITE ADDRESS LINE2,SITE CITY,SITE COUNTY / PARISH,SITE POSTAL CODE,SITE LATITUDE,SITE LONGITUDE,SITE DUN & BRADSTREET NUMBER,EPA-TSCA PROGRAM ID,EPA FACILITY REGISTRY ID,SITE NAICS CODE 1,SITE NAICS ACTIVITY 1,SITE NAICS CODE 2,SITE NAICS ACTIVITY 2,SITE NAICS CODE 3,SITE NAICS ACTIVITY 3,2019 NATIONALLY AGGREGATED PV,2018 NATIONALLY AGGREGATED PV,2017 NATIONALLY AGGREGATED PV,2016 NATIONALLY AGGREGATED PV,IMPORTED CHEM NEVER AT SITE,2019 V USED ON-SITE,2019 V EXPORTED,PCT BYP CODE,PERCENT BYPRODUCT,WORKERS CODE,MAX CONC CODE,MAXIMUM CONCENTRATION,PHYSICAL FORM(S),JOINT FC CODE,JOINT FUNCTION CATEGORY,JOINT FUNCT CAT OTHER DESC
734895,Formaldehyde,50-00-0,FOREMARK PERFORMANCE CHEMICALS,FOREMARK PERFORMANCE CHEMICALS,12511 STRANG RD,LA PORTE,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,Yes,Use-non-incorporative activities,NKRA Not Known or Reasonably Ascertainable,Formaldehyde,50000,Foremark Performance Chemicals,12511 Strang Road,,LaPorte,Harris,TX,77571,08-081-9116,,,,,,,,,FOREMARK PERFORMANCE CHEMICALS,LA PORTE,HARRIS COUNTY,77571,29.697862,-95.033429,08-081-9116,TSCA10050519,110070790418,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"51,840,000",0,B1,0 percent by weight,W2,M3,30% - < 60%,CBI,,,
734895,Formaldehyde,50-00-0,FOREMARK PERFORMANCE CHEMICALS,FOREMARK PERFORMANCE CHEMICALS,12511 STRANG RD,LA PORTE,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,Yes,Processing as a reactant,,Formaldehyde,50000,Foremark Performance Chemicals,12511 Strang Road,,LaPorte,Harris,TX,77571,08-081-9116,,,,,,,,,FOREMARK PERFORMANCE CHEMICALS,LA PORTE,HARRIS COUNTY,77571,29.697862,-95.033429,08-081-9116,TSCA10050519,110070790418,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"51,840,000",0,B1,0 percent by weight,W2,M3,30% - < 60%,CBI,,,
734895,Formaldehyde,50-00-0,FOREMARK PERFORMANCE CHEMICALS,FOREMARK PERFORMANCE CHEMICALS,12511 STRANG RD,LA PORTE,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,Yes,Processing as a reactant,NKRA Not Known or Reasonably Ascertainable,Formaldehyde,50000,Foremark Performance Chemicals,12511 Strang Road,,LaPorte,Harris,TX,77571,08-081-9116,,,,,,,,,FOREMARK PERFORMANCE CHEMICALS,LA PORTE,HARRIS COUNTY,77571,29.697862,-95.033429,08-081-9116,TSCA10050519,110070790418,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"51,840,000",0,B1,0 percent by weight,W2,M3,30% - < 60%,CBI,,,
734895,Formaldehyde,50-00-0,FOREMARK PERFORMANCE CHEMICALS,FOREMARK PERFORMANCE CHEMICALS,12511 STRANG RD,LA PORTE,TX,Manufacture,CBI,0,CBI,CBI,CBI,CBI,10 - 24,Yes,Processing as a reactant,Slow release fertilizers (UFC),Formaldehyde,50000,Foremark Performance Chemicals,12511 Strang Road,,LaPorte,Harris,TX,77571,08-081-9116,,,,,,,,,FOREMARK PERFORMANCE CHEMICALS,LA PORTE,HARRIS COUNTY,77571,29.697862,-95.033429,08-081-9116,TSCA10050519,110070790418,325199 All Other Basic Organic Chemical Manufacturing,Manufacture,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"51,840,000",0,B1,0 percent by weight,W2,M3,30% - < 60%,CBI,,,
708482,"Ethane, 1,2-dichloro-",107-06-2,FORMOSA PLASTICS CORP.,FORMOSA PLASTICS CORP LOUISIANA,GULF STATES ROAD,BATON ROUGE,LA,Manufacture,"927,456,774",0,"927,456,774","1,105,757,740","1,081,667,936","1,099,085,884",50 - 99,No,Processing as a reactant,,"1,2-Dichloroethane",107062,"Formosa Plastics Corporation, U.S.A.",9 PEACH TREE HILL ROAD,,Livingston,New Jersey,NJ,7039,03-994-4004,,,,,,,,,,BATON ROUGE,EAST BATON ROUGE,70805,30.501337,-91.19234,14-450-1079,TSCA4161,110000597444,325211 Plastics Material And Resin Manufacturing,Both,,,,,"30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb",,"927,456,774",0,B1,0 percent by weight,W4,M5,90% +,Liquid,,,
708628,"Ethane, 1,2-dichloro-",107-06-2,FORMOSA PLASTICS CORP.,FORMOSA PLASTICS CORP TEXAS,201 FORMOSA DRIVE,POINT COMFORT,TX,Manufacture,"3,589,162,392",0,"3,589,162,392","3,769,486,636","3,394,193,148","3,803,975,400",100 - 499,No,Processing as a reactant,,"1,2-Dichloroethane",107062,FORMOSA PLASTICS CORPORATION,9 PEACH TREE HILL ROAD,,LIVINGSTON,Essex,NJ,7039,03-994-4004,,,,,,,,,,POINT COMFORT,CALHOUN,77978,28.6753,-96.5495,10-623-8165,TSCA4159,110018925957,325211 Plastics Material And Resin Manufacturing,Both,,,,,"30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb",,"2,363,901,392",0,B1,0 percent by weight,W5,M5,90% +,Liquid,,,
708628,"Ethane, 1,2-dichloro-",107-06-2,FORMOSA PLASTICS CORP.,FORMOSA PLASTICS CORP TEXAS,201 FORMOSA DRIVE,POINT COMFORT,TX,Manufacture,"3,589,162,392",0,"3,589,162,392","3,769,486,636","3,394,193,148","3,803,975,400",100 - 499,No,Processing as a reactant,,"1,2-Dichloroethane",107062,FORMOSA PLASTICS CORPORATION,9 PEACH TREE HILL ROAD,,LIVINGSTON,Essex,NJ,7039,03-994-4004,,,,,,,,,,POINT COMFORT,CALHOUN,77978,28.6753,-96.5495,10-623-8165,TSCA4159,110018925957,325211 Plastics Material And Resin Manufacturing,Both,,,,,"30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb","30,000,000,000 - <40,000,000,000 lb",,"2,363,901,392",0,B1,0 percent by weight,W5,M5,90% +,Liquid,,,
717458,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,FORMOSA PLASTICS CORP.,"FORMOSA GLOBAL SOLUTIONS, INC.",9 PEACH TREE HILL RD,LIVINGSTON,NJ,Import,0,"480,453","480,453","437,485","964,480",0,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,"Formosa Plastics Corporation, U.S.A.",9 PEACH TREE HILL ROAD,,Livingston,NJ,NJ,7039,03-994-4004,,,,,,,,,,LIVINGSTON,ESSEX COUNTY,7039,40.77016,-74.3635,03-994-4004,200001893,110004123742,325211 Plastics Material And Resin Manufacturing,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
717459,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,FORMOSA PLASTICS CORP.,"FORMOSA GLOBAL SOLUTIONS, INC.",9 PEACH TREE HILL RD,LIVINGSTON,NJ,Import,0,"37,699","37,699",0,"1,171,292",0,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,"Formosa Plastics Corporation, U.S.A.",9 PEACH TREE HILL ROAD,,Livingston,NJ,NJ,7039,03-994-4004,,,,,,,,,,LIVINGSTON,ESSEX COUNTY,7039,40.77016,-74.3635,03-994-4004,200001893,110004123742,325211 Plastics Material And Resin Manufacturing,Import,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
704678,"1,3-Isobenzofurandione",85-44-9,FRP SERVICES & CO. (AMERICA) INC.,FRP SERVICES & CO (AMERICA) INC,535 5TH AVE,NEW YORK,NY,,,,,0,"250,222","502,648",,,,,Phthalic anhydride,85449,FRP SERVICES & CO. (AMERICA) INC.,535 fifth Avenue,Suite 1008,NEWYORK,NEWYORK,NY,10017,93-996-1231,,,,,,,,,,NEW YORK,NEW YORK COUNTY,10017,40.755095,-73.979715,93-996-1231,TSCA7356,110014323188,422690 Other Chemical And Allied Products Wholesalers,Import,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,,,,,,,,,,,
726283,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,"G.J. CHEMICAL CO., INC.",GJ CHEMICAL CO INC,128 DOREMUS AVENUE,NEWARK,NJ,Import,0,"573,312","573,312","681,712","951,690","1,035,760",< 10,No,Processing-repackaging,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,"G.J. CHEMICAL CO., INC.",40 VERONICA AVENUE,,SOMERSET,Somerset,NJ,8873,07-824-5503,,,,,,,,,,NEWARK,ESSEX COUNTY,07105-4838,40.72845,-74.12114,83-792-0909,100600139,110013762829,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,0,B1,0 percent by weight,W1,M4,60% - < 90%,Liquid,,,
726283,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,"G.J. CHEMICAL CO., INC.",GJ CHEMICAL CO INC,128 DOREMUS AVENUE,NEWARK,NJ,Import,0,"573,312","573,312","681,712","951,690","1,035,760",< 10,No,Processing-repackaging,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,"G.J. CHEMICAL CO., INC.",40 VERONICA AVENUE,,SOMERSET,Somerset,NJ,8873,07-824-5503,,,,,,,,,,NEWARK,ESSEX COUNTY,07105-4838,40.72845,-74.12114,83-792-0909,100600139,110013762829,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,0,B1,0 percent by weight,W1,M4,60% - < 90%,Liquid,,,
726296,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,"G.J. CHEMICAL CO., INC.",GJ CHEMICAL CO INC,128 DOREMUS AVENUE,NEWARK,NJ,Import,0,"139,618","139,618","148,349","139,509","134,982",< 10,No,Processing-repackaging,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)",84742,"G.J. CHEMICAL CO., INC.",40 VERONICA AVENUE,,SOMERSET,Somerset,NJ,8873,07-824-5503,,,,,,,,,,NEWARK,ESSEX COUNTY,07105-4838,40.72845,-74.12114,83-792-0909,100600139,110013762829,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",No,0,0,B1,0 percent by weight,W1,M4,60% - < 90%,Liquid,,,
734126,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,"GEHRING-MONTGOMERY, INC.",GEHRING MONTGOMERY,710 LOUIS DRIVE,WARMINSTER,PA,Manufacture,"88,607",0,"88,607","44,980","44,107",0,10 - 24,Yes,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,"Gehring-Montgomery, Inc.",710 Louis Drive,,Warminster,Bucks,PA,18974,11-434-1357,TER HELL & CO GMBH,Borsenbrucke 2,,Hamburg,,20457,GM,11-434-1357,,WARMINSTER,BUCKS,18974-2829,40.20328,-75.083497,11-434-1357,100606008,110000335970,325998 All Other Miscellaneous Chemical Product And Preparation Manufacturing,Both,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",,0,0,B1,0 percent by weight,W2,M5,90% +,Liquid,,,
739305,"Cyclotetrasiloxane, 2,2,4,4,6,6,8,8-octamethyl-",556-67-2,"GELEST HOLDINGS, LLC","GELEST, INC.",11 EAST STEEL ROAD,MORRISVILLE,PA,,,,,CBI,CBI,CBI,,,,,Octamethylcyclotetra- siloxane (D4),556672,"GELEST HOLDINGS, LLC",11 EAST STEEL ROAD,,MORRISVILLE,Bucks,PA,19067,60-967-3298,,,,,,,,,,MORRISVILLE,,19067,40.17993,-74.76612,60-967-3298,200001998,110012565697,325199 All Other Basic Organic Chemical Manufacturing,Both,,,,,"250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb","250,000,000 - <500,000,000 lb",,,,,,,,,,,,
717610,Formaldehyde,50-00-0,GEO SPECIALTY CHEMICALS,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,ALLENTOWN,PA,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000",50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,Formaldehyde,50000,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,,ALLENTOWN,LEHIGH,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,M3,30% - < 60%,Liquid,,,
717610,Formaldehyde,50-00-0,GEO SPECIALTY CHEMICALS,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,ALLENTOWN,PA,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000",50 - 99,No,Processing as a reactant,,Formaldehyde,50000,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,,ALLENTOWN,LEHIGH,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,M3,30% - < 60%,Liquid,,,
717610,Formaldehyde,50-00-0,GEO SPECIALTY CHEMICALS,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,ALLENTOWN,PA,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000",50 - 99,No,Processing as a reactant,,Formaldehyde,50000,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,,ALLENTOWN,LEHIGH,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,M3,30% - < 60%,Liquid,,,
717610,Formaldehyde,50-00-0,GEO SPECIALTY CHEMICALS,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,ALLENTOWN,PA,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000",50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,Formaldehyde,50000,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,,ALLENTOWN,LEHIGH,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,M3,30% - < 60%,Liquid,,,
717610,Formaldehyde,50-00-0,GEO SPECIALTY CHEMICALS,GEO SPECIALTY CHEMICALS TRIMET PRODUCTS GROUP,2409 N. CEDAR CREST BOULEVARD,ALLENTOWN,PA,Manufacture,"16,200,000",0,"16,200,000","17,400,000","20,000,000","17,400,000",50 - 99,No,"Processing-incorporation into formulation, mixture, or reaction product",,Formaldehyde,50000,GEO SPECIALTY CHEMICALS,300 Brookside Avenue,"Building #23, Suite 100",Ambler,Montgomery County,PA,19002,00-234-9058,,,,,,,,,,ALLENTOWN,LEHIGH,18104-9733,40.63181,-75.54053,92-948-3709,TSCA4205,110000335174,424690 Other Chemical And Allied Products Merchant Wholesalers,Both,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",,"8,100,000","300,000",B1,0 percent by weight,W4,M3,30% - < 60%,Liquid,,,
701103,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,GEON PERFORMANCE SOLUTIONS LLC,GEON PERFORMANCE SOLUTIONS LLC,3100 N 35TH ST,TERRE HAUTE,IN,,0,0,0,0,"44,100","87,200",100 - 499,No,,,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,GEON Performance Solutions LLC,"25777 Detroit Road, Suite 202",,Westlake,Cuyahoga,OH,44145,11-724-7947,SK ECHO HOLDINGS S  R L,6 rue Eugne Ruppert,,Luxembourg,,L 2453,LU,37-176-4800,,TERRE HAUTE,VIGO COUNTY,47804,39.504688,-87.362279,12-157-4909,TSCA6527,110000404063,325211 Plastics Material And Resin Manufacturing,Both,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",,,,,,W5,M3,30% - < 60%,,,,
702115,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,GEON PERFORMANCE SOLUTIONS LLC,GEON PERFORMANCE SOLUTIONS LLC,4250 BELLS LN,LOUISVILLE,KY,Import,0,"839,400","839,400",0,"709,600","616,200",25 - 49,No,"Processing-incorporation into formulation, mixture, or reaction product",,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,GEON Performance Solutions LLC,"25777 Detroit Road, Suite 202",,Westlake,Cuyahoga,OH,44145,11-724-7947,SK ECHO HOLDINGS S  R L,6 rue Eugne Ruppert,,Luxembourg,,L 2453,LU,37-176-4800,,LOUISVILLE,JEFFERSON COUNTY,40211,38.22196,-85.82975,80-104-0098,TSCA6525,110039523469,325211 Plastics Material And Resin Manufacturing,Both,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",No,"839,400",0,,,W3,M3,30% - < 60%,Liquid,,,
717127,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",1222-05-5,GIVAUDAN FRAGRANCES CORP.,GIVAUDAN FRAGRANCES CORP.,300 WATERLOO VALLEY ROAD,MOUNT OLIVE,NJ,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",,"1,3,4,6,7,8-Hexahydro-4,6,6,7,8,8-hexamethylcyclopenta [g]-2-benzopyran (HHCB)",1222055,GIVAUDAN FRAGRANCES CORP.,717 RIDGEDALE AVE,,EAST HANOVER,USA,NJ,7936,80-840-3930,,,,,,,,,,MOUNT OLIVE,,7828,40.907034,-74.731248,80-840-3930,200003048,110007032692,493110 General Warehousing And Storage,Both,,,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",CBI,"990,504",CBI,CBI,CBI,W1,M1,< 1%,Liquid,,,
714884,"1,2-Benzenedicarboxylic acid, 1,2-diisononyl ester",28553-12-0,GREENCHEM INDUSTRIES LLC,GREENCHEM,222 CLEMATIS ST,WEST PALM BEACH,FL,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Not Known or Reasonably Ascertainable,,"Di-isononyl phthalate (DINP) - (1,2-benzenedicarboxylic acid, 1,2-diisononyl ester)",28553120,GREENCHEM INDUSTRIES LLC,222 CLEMATIS STREET,Suite 207,WEST PALM BEACH,Palm Beach,FL,33401,80-577-2717,,,,,,,,,SUITE 207,WEST PALM BEACH,PALM BEACH COUNTY,33401,26.71331,-80.05157,80-577-2717,TSCA124127,110069510489,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"50,000,000 - <100,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb","100,000,000 - <250,000,000 lb",Yes,0,0,B1,0 percent by weight,W1,M5,90% +,Liquid,,,
714922,"1,2-Benzenedicarboxylic acid, 1,2-dibutyl ester",84-74-2,GREENCHEM INDUSTRIES LLC,GREENCHEM,222 CLEMATIS ST,WEST PALM BEACH,FL,Import,CBI,CBI,CBI,CBI,CBI,CBI,< 10,No,Not Known or Reasonably Ascertainable,,"Dibutyl phthalate (1,2-Benzene- dicarboxylic acid, 1,2- dibutyl ester)",84742,GREENCHEM INDUSTRIES LLC,222 CLEMATIS STREET,Suite 207,WEST PALM BEACH,Palm Beach,FL,33401,80-577-2717,,,,,,,,,SUITE 207,WEST PALM BEACH,PALM BEACH COUNTY,33401,26.71331,-80.05157,80-577-2717,TSCA124127,110069510489,424690 Other Chemical And Allied Products Merchant Wholesalers,,,,,,"1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb","1,000,000 - <10,000,000 lb",Yes,0,"4,443",B1,0 percent by weight,W1,M5,90% +,Liquid,,,
724316,Formaldehyde,50-00-0,HARCROS CHEMICALS,HARCROS CHEMICALS INC,2627 WEIR STREET,DALLAS,TX,Import,0,"375,030","375,030","262,521","131,038","74,940",10 - 24,No,Use-non-incorporative activities,,Formaldehyde,50000,HARCROS CHEMICALS,5200 SPEAKER ROAD,,KANSAS CITY,Wyandotte,KS,66106,08-016-6983,,,,,,,,,,DALLAS,DALLAS COUNTY,75212-4612,32.776111,-96.903056,06-665-6265,100600789,110000457247,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,0,0,B1,0 percent by weight,W2,M2,1% - < 30%,Liquid,,,
735308,Formaldehyde,50-00-0,HARCROS CHEMICALS,HARCROS CHEMICALS INC,4606 NEW W DR,PASADENA,TX,Import,0,"150,012","150,012",0,0,0,25 - 49,No,Use-non-incorporative activities,,Formaldehyde,50000,HARCROS CHEMICALS,5200 SPEAKER ROAD,,KANSAS CITY,Wyandotte,KS,66106,08-016-6983,,,,,,,,,,PASADENA,HARRIS COUNTY,77507-1886,29.64615,-95.09391,06-808-1033,TSCA6254,110020515717,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb","1,000,000,000 - <5,000,000,000 lb",No,0,0,B1,0 percent by weight,W3,M2,1% - < 30%,Liquid,,,
717624,"1,2-Benzenedicarboxylic acid, 1,2-bis(2-ethylhexyl) ester",117-81-7,HARWICK STANDARD DISTRIBUTION CORPORATION,HARWICK STANDARD DISTRIBUTION CORP,60 S. SEIBERLING ST.,AKRON,OH,Import,0,"105,623","105,623","176,338","43,736",0,< 10,No,"Processing-incorporation into formulation, mixture, or reaction product",Plasticizer,"Di-ethylhexyl phthalate - (1,2-Benzene- dicarboxylic acid, 1,2- bis(2-ethylhexyl) ester",117817,HARWICK STANDARD DISTRIBUTION CORPORATION,60 S. SEIBERLING STREET,,AKRON,SUMMIT,OH,44305,05-724-7793,,,,,,,,,,AKRON,SUMMIT COUNTY,44305,41.06115,-81.47247,05-724-7793,100603283,110000389295,424690 Other Chemical And Allied Products Merchant Wholesalers,Import,,,,,"10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb","10,000,000 - <50,000,000 lb",No,0,0,B1,0 percent by weight,W1,M5,90% +,,,,
